no post filtering 
      mass     tolerance(ppm)      formula            mass delta       time elapsed 
  400.370516165         8        O7P1N6H53C10   0.000818436559939      0:00:03.387000
  400.370516165         8        O4P1S1H57C18    0.00100135738001      0:00:03.387000
  400.370516165         8         O3P5S1N7H67   0.000901141359975      0:00:03.387000
  400.370516165         8      O1P2S2N10H58C5   0.000654777619957      0:00:03.387000
  400.370516165         8         P5S2N1H71C8    0.00108406217998      0:00:03.387000
  400.370516165         8         O2N12H44C13   0.000502556239951      0:00:03.387000
  400.370516165         8        O1P3N3H57C16   0.000931840799922      0:00:03.387000
  400.370516165         8      O4P1S2N2H188C2    0.00429926819993      0:00:03.387000
  400.370516165         8         O9P2S3N2H70    0.00135078817993      0:00:03.387000
  400.370516165         8           O1S6N9H66   0.000940765499934      0:00:03.387000
  400.370516165         8           P3S6H79C3    0.00137005005996      0:00:03.387000
  400.370516165         8           O13N10H52    0.00101564598003      0:00:03.387000
  400.370516165         8        O12P3N1H65C3       0.00144493054      0:00:03.387000
  400.370516165         8        O10S1N4H56C8    0.00119856679999      0:00:03.387000
  400.370516165         8        O1P3S1N5H188    0.00422975161996      0:00:03.387000
  400.370516165         8       O4P1S3N8H61C3    0.00103490785995      0:00:03.387000
  400.370516165         8      O1P1S4N2H65C11    0.00121782867996      0:00:03.387000
  400.370516165         8         O7P2N7H56C6    0.00112905021996      0:00:03.387000
  400.370516165         8      O4P2S1N1H60C14    0.00131197103997      0:00:03.387000
  400.370516165         8      O1P3S2N11H61C1   0.000965391279976      0:00:03.387000
  400.370516165         8         P6S2N2H74C4       0.00139467584      0:00:03.387000
  400.370516165         8            O7S3H191    0.00467939843998      0:00:03.387000
  400.370516165         8        O2P1N13H47C9    0.00081316989997      0:00:03.387000
  400.370516165         8        O1P4N4H60C12       0.00124245446      0:00:03.387000
  400.370516165         8         O7S4N6H64C1    0.00141503809994      0:00:03.387000
  400.370516165         8           O4S5H68C9    0.00159795891994      0:00:03.387000
